videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
L1ung0wil9Y,okey!?,2022-02-28T23:29:17Z,ayror,https://yt3.ggpht.com/ytc/AKedOLRjnTAaXJNfzPgwx_yMhWP05kLf-uISS-fTfw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"I don't know how YouTube recommended me this(maybe related to googling), 
but anyways, excellent job YouTube!!! Now you're working.",2022-02-26T12:52:47Z,starriet,https://yt3.ggpht.com/ytc/AKedOLQqFnQB1rp2CIB3COd3XfAxChdu4ZudCgeDkTVA_g=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Just CISC architecture. There's pros & cons to that. One con is a complicated & verbose instruction set.,2022-02-25T12:04:02Z,NinjaRunningWild,https://yt3.ggpht.com/ytc/AKedOLT8J-pjETMKVdpMtWPOFkznAsJ_H9YaAg_2kP4W=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,a truly  great overview thank you i've watched this multiple times,2022-02-24T14:44:13Z,Drewry Pope,https://yt3.ggpht.com/ytc/AKedOLTOcFRUbK7mab2u9bMK78apw6me-IVOy8MxUumESio=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"I'm no Intel fanboy, but first operand IS the destination.   AT&T are wrong!",2022-02-23T23:34:50Z,Steven Bliss,https://yt3.ggpht.com/ytc/AKedOLRFFRpAGmf9osZ6H_o4gxmKTzBL0FvvS3rr0g=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"I respect the work you put into your videos. I find it really baffling that all the major crypto YouTubers are just looking at pure waves and completely ignoring the broader narrative of why BTC is pumping and why the future outlook may not be as optimistic as it seems. It's kind of irresponsible to ignore the fact that every ETF launch so far has caused a major spike in BTC's spike. Already on shaky ground with historically low volumes and near-pure whale pumps, we narrowly avoided a long-term bear market. This is the worst time in history to invest as so many are not backing up their crypto assets. Day trading should be given more attention as it is less affected by the unpredictability of the market. I made over 11 BTC from day trading with Christoph Hoffmann insights and signals in less than 2 weeks, along with the people around me Extreme success with Mr Christoph Hoffmann day trading signals. This is one of the best tools to protect your wealth in case it starts to decline. ͲeIєɠɾαm👉 Christophsignals.",2022-02-23T13:12:40Z,apbarba,https://yt3.ggpht.com/ytc/AKedOLT9S4i53UZ2MNVdefCAAn0OBoYVV6aSP0uwmHzPPw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"When I needed to really optimize code the only option was doing it in assembly, I have no doubt it still applies today, knowing the target processor well (instruction set and the bugs you can exploit) can dramatically increase performance in iterative code, it's not for lazy people though.",2022-02-22T06:22:07Z,Abe Vigoda,https://yt3.ggpht.com/ytc/AKedOLQ4kZbapZ6WEIDY_3TmQUYZk635CJy4lIX4jQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Such an eloquent speaker he is! ❤,2022-02-20T08:58:48Z,Nishtha Gupta,https://yt3.ggpht.com/ytc/AKedOLRfg9WdzlJorg845eSukIHlHvuFcbksFJlzLuTPRYI=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Thank you for sharing and giving some insight into some of what our computers have of workload under the hood. This class inspires me and even if the topics are abstract, it reminds me of how lucky we are to have advanced human interface device applications - and it all scales down to processors Hz and memory -  but all that is thanks to students and lectures digging deep persistantly and manufacturers even deeper.",2022-02-18T01:03:23Z,KB Flom,https://yt3.ggpht.com/jP-7yqfZfd8GGw_5XsJ6HPzkpRgECSldYpOB6OTU5MeDDwuWn3HGaJ8rX-yUqUYZ1Fb19fXREg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,25:00 does that make sense? Not if u don't explain two's complement,2022-02-16T23:06:42Z,Lefteris Eleftheriades,https://yt3.ggpht.com/ytc/AKedOLQvdY5f8Q0Cv8hOLgj-_zVDLCpFCRsZACWH_UCHzg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Interesting! I, much like the professor, started by doing most software projects in assembly code. Over the years I learned many, once you get the hang of one, others come more easily. I was reflecting back on one project I worked on where the code ran on an IBM 370, there were many groups involved, each writing code with only a specification sheet. I later learned it was a government secret project, so one group didn't know much about any other, all we ever saw of other groups work was object code modules for the linker which got linked to our code. Software breaks, in several cases the code authoring group no longer existed (Legacy) and if there was source code it was classified, when we traced a fault to such an object module we often had to disassemble it to figure out what it was doing. Our group usually wrote in IBM370 assembly, but we soon discovered that other groups had used many different languages - you can recognize compiler constructs after a while. Some code was written in C, FORTRAN, PL1,  COBOL, even FORTH and assembly. Once we figured out what was broken, we had to write a patch for that object module - remember it was legacy code - no source available.  Sometimes it was fun, sometimes it was stressful!",2022-02-14T17:35:12Z,David Panetta,https://yt3.ggpht.com/ytc/AKedOLQZgM9Tts5Zm0JsPAiiEgjMaYMx36snGBW8IqNmkg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Happy New Year,2022-02-09T22:19:47Z,Tan Thien Nguyen,https://yt3.ggpht.com/ytc/AKedOLTfS46RSAkK-s--IbDC0QFgwj_7r6awHfwV2MjO=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Jujitsu sorry oozing for cr,2022-01-28T23:43:42Z,Gary Youll,https://yt3.ggpht.com/ytc/AKedOLTLbWD1NWZqhJYVxe11eMNdQ8Ve0By0DOErJQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Never heard of the A&T Syntax.  Always had the destination as the first operand.  Why would anyone do otherwise?!?!,2022-01-26T14:43:41Z,Chris Walsh,https://yt3.ggpht.com/ytc/AKedOLQRwn7SXCu5b5mUkjz_Msyhj6dWBErs8GQaD441=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"11:15 ""Vector operations tend to be faster than scalar operations."" Well, not as much as they used to. I have plots of DAXPY (y[i]=a*x[i]+y[i]) for different sizes of x and y on Intel and ARM architectures. Vector operations are much faster when x and y both fit into registers or L1. When they fit in L2, vector is still faster but not as much. When they only fit in L3 or memory, there is no difference in speed. Gather and scatter operations show no difference in speed (vector vs. scalar) regardless of cacheability. I haven't found an example where vector ops are slower, but I do have examples where vector and scalar ops are very similar in speed. Much different now than the CDC 7600, FPS-264, CRAY Y-MP and C-90 vector architectures of our younger days.

BTW, I love your work Dr. Leiserson. I was very happy to find this lecture. This topic is not taught enough. Please don't take my comments as a criticism. I only wish to say that your example, ""vector is faster"", is not nearly as true today as it once was.",2022-01-25T00:06:58Z,dmpase,https://yt3.ggpht.com/ytc/AKedOLTHK3RWBJmNel7mFF_0hM2oEfatk538QuK2Ww=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"first program i ever wrote was for CS101  which we had to right in Binary literals, so 0 and 1's  learning from the bottom up has helped me more times than i can name.  thanks for this.",2022-01-24T00:04:07Z,Bruce Felger,https://yt3.ggpht.com/ytc/AKedOLSP2zGh317FdhYn2-NB_uyanOLynnNhNz8Azg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Great series!
I operate at a couple of layers above this currently, but I love learning about the layers below and maybe one day will get to work a bit closer to the hardware on some performance critical projects.",2022-01-14T07:56:29Z,Matt Graves,https://yt3.ggpht.com/ytc/AKedOLR4JhAGbPR6XI0JhU-if6ul__IpVC1rYHpH6X4EJw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"I used to maintain SDS Sigma series mainframes, and in my spare time I'd write blinky light programs directly in machine language, entered via the front panel switches.  No assemblers needed :)",2022-01-09T14:36:51Z,snaplash,https://yt3.ggpht.com/ytc/AKedOLT1BHfsqumGoFpFQQUTifKnr9lMCXiHu1S-E6c=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,rockstar devs skipped this class,2022-01-07T05:09:06Z,El Bozo,https://yt3.ggpht.com/ytc/AKedOLSEFa92syhuAJ9OXaapC2_SNBSWkhuvrdDfq7TXcg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Fantastic explanations and diagrams. Extremely helpful indeed, thank you SO much !!!!!!",2022-01-06T22:42:41Z,Dave Reid - Daly,https://yt3.ggpht.com/ytc/AKedOLR5FpsEN8h-S7FvzMazm4LZ6ieKpp84g3KSZYZgCg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"A friend and I were taking an x86 assembly language class together back when we were working on our Computer Science degrees. We worked at Intel at the time. At some point during the semester the instructor discovered that we were Intel employees. We worked in the Memory Components Group at that time and had nothing to do with CPU products. Even so, from that point on, whenever he was explaining some of the peculiarities of the x86 architecture, he jokingly glared at us as if it were our fault. He would say, ""Why does this instruction work the way it does?  Because Intel decided that's the way it is.""  And look directly at us.  We both got an A in the class.",2022-01-03T16:59:22Z,Charles Smothers,https://yt3.ggpht.com/ytc/AKedOLQ1Eid4UHvHoW5N2eifk84E6Xusv0KRJdkzU6AgnNs=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Okay, sir!))",2021-12-31T18:19:01Z,Tur Jasper,https://yt3.ggpht.com/ytc/AKedOLTXY4_22Jh0Qz0CQXfVxXbI59JMdWl13YL5iowJrw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,anyone in the comments can tell me why they decided to teach on AT&T and not Intel? i'm from eastern europe and new to assembly :),2021-12-26T04:54:28Z,Merch Rich,https://yt3.ggpht.com/ytc/AKedOLQPhQXD2gr_l39De8786VR9z05qtjgGp8sV1w=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"xor %rbx, %rbx ........ daaaaaaaang",2021-12-22T09:42:27Z,Sreedev VU2JWE,https://yt3.ggpht.com/uyL_XLlcfJTdNU8RwyGcfCLRvSQ3Avbr9lHxu66chuRRY6t1aE7xbDz_R4AE3ENpc5KtsUeF=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"His book""introduction to algorithms"" is just osm ❤️",2021-12-15T12:20:25Z,Naruto Uzumaki,https://yt3.ggpht.com/ytc/AKedOLRimNHdn1TqHhLGPwqkn4N4O75WbTjMTqZ3sAxeTw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,I have two instructions in the Intel instruction set and I'm not an Intel Fellow (yet).,2021-12-12T01:31:55Z,David Johnston,https://yt3.ggpht.com/ytc/AKedOLT-ZmhDgUE7Lb_KeOe4FpxzSBS8GHcHeD8t89Re=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Lecture effect: memory jumps to 70s and 80s  intel 8080,8088,286,386,486....   
Excelent lecture as intro to asm instructions.",2021-12-07T21:41:12Z,Juan Mamani,https://yt3.ggpht.com/ytc/AKedOLSKNkJGsUTVvVJSmZBebwNxFnjVp2cAMNBOQw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,The assembly language for this one-chip microprocessor is more complex than the assembly language for the 1964 models of System/360!  Learned some very interesting information.  Now I need to get the details somewhere without going BACK to college!,2021-12-04T19:29:11Z,Allan Richardson,https://yt3.ggpht.com/ytc/AKedOLTawAlaToMY1q3npDSAHx4HGnYP9ImTwfSBNA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Came here to understand somethings about c++ optimizations, but this is another level altogether, its been 30 since I last wrote assembler code (68k motorola to multiply matrx, it was fun), still not a bad idea to get refresher on assembly. So loop decrementing is more efficient that counting up, interesting, now I know why. That instruction pipeline stuff is just crazy shit, way out of my pay grade. Thanks prof, enjoyed it.",2021-11-26T19:55:56Z,Anton Fernando,https://yt3.ggpht.com/ytc/AKedOLQZrCapAJ-6sgotaAUBvyaMvPCvCsCVwWUbwOqv=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Holy shit he's one of the authors of the CQRS book. We're in the presence of a legend.,2021-11-26T07:32:57Z,vetofthenet,https://yt3.ggpht.com/ytc/AKedOLTYcSRUVhvxtR_vQNI0V8WnaqlukFJA2XX9_N-Q=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"When I went to  City College back in the late '70s, Assembly Language was commonly taught. Today, nobody worries about assembler except people who need extreme performance and compiler writers. I used to work at a shop that wrote almost all their software in Assembly. Nobody does that anymore,",2021-11-24T04:00:50Z,Paul Robinson,https://yt3.ggpht.com/ytc/AKedOLRxvRnar9VETCbMUiE3KKu4n5KWzrMICoOQZLmj=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Love his enthusiasm!,2021-11-19T17:10:24Z,Jake Fischer,https://yt3.ggpht.com/ytc/AKedOLTqlNhdBPJCK2cxsxTTMjJ0n0JWl37ulxLl6w=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,3:46 - Your brain quit working there for a few seconds.,2021-11-07T03:14:26Z,Bill Ding the constructor,https://yt3.ggpht.com/ytc/AKedOLTNh60G-rSfQJxlj9Xe2xK6FJtnHL8TsfPdvOMt=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,This is good content,2021-10-30T00:09:54Z,Manav Naik,https://yt3.ggpht.com/ytc/AKedOLSRoctJ-aQXaZSyQvEtmSwEcua9__zbeSEOkg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Every computer nerd needs to learn Assembly Language.,2021-10-28T13:41:57Z,Charles Packwood,https://yt3.ggpht.com/ytc/AKedOLSBpq6K29TSVHUJ25Q1XLf4tgjcLqyO6DGtv8ks=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,https://youtube.com/shorts/Z97sN0luei0?feature=share zxcvbnasdfghjkl,2021-10-18T15:58:59Z,PC Socket 462 ecsviak7vza,https://yt3.ggpht.com/ytc/AKedOLQ639DVSWR54yzaerfKV1Am-fHge-ludzZfF3W7=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"19:05 

""640KB ought to be enough for anyone"" - Bill Gates (1981)
""64bit address is a spectacular amount of stuff"" - Charles Leiserson (2018)

I wonder how long this will hold.",2021-10-14T10:52:07Z,Yashas,https://yt3.ggpht.com/ytc/AKedOLQ5zPz5mJcp5-jSIR29dBnXL63X_LV0tWocRg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"19:00 Are going to go to 128-bit addressing? OF COURSE WE ARE! The logic is quite simple. Just like how the human eye can't distinguish the different between a 4K image and an 8K image, in today's world, we no longer do things to fulfill some need. We do them simply because we can. Think about it? We really didn't need 8K resolution, but we did it anyway. I mean, we really didn't need 4K. I am 53 and I will not be shocked if I see 128-bit addressing in my lifetime.",2021-10-11T13:26:44Z,Hector Fontanez,https://yt3.ggpht.com/ytc/AKedOLTP9a2kkZF0d9aLPum5dd3njFi2W9vbKAlJO9Kccyqg13XMv3MLY9xRALKquwfU=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,I'm a retired COBOL developer.  👍,2021-10-08T17:19:33Z,jvolstad,https://yt3.ggpht.com/ytc/AKedOLTuXBI9SABgvG0uQRbNbhwuJhx-aj6v3I6U6GIH=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,copy takes an item from one location and writes it to another without removing the original locations data. Move moves the data from the original location to the new rendering the original location invalid. How are you teaching this without knowing something so basic?,2021-10-06T07:13:55Z,Robert King,https://yt3.ggpht.com/ytc/AKedOLSnstFOzQ9z0PPFHk0lYOvfQV5bF88j2_ip7vzr=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,8086 could address 1 megabyte by using the segment registers. The weird memory architecture was created partially to make it compatible with 8080.,2021-09-26T20:09:16Z,Okaro X,https://yt3.ggpht.com/ytc/AKedOLSE2vVjek0LrdiLBkqU6_8T10Qq4G6oOW8tEhZMOA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,pipeline,2021-09-25T05:16:50Z,Siken Dongol,https://yt3.ggpht.com/ytc/AKedOLR7OHERT9JtMV0-881cyYMJ5p2WMGwXph3G0m418lA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"12:46 My experience is that if you really want to understand something, you want to understand it to level that's necessary and then one level below that.",2021-09-25T04:23:38Z,Siken Dongol,https://yt3.ggpht.com/ytc/AKedOLR7OHERT9JtMV0-881cyYMJ5p2WMGwXph3G0m418lA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Surprised to see current programmers do not learn  much of Assembly language. It is very useful and insightful if they really want to know inside of computer.,2021-09-22T10:50:48Z,chang,https://yt3.ggpht.com/ytc/AKedOLT745V6L8ZPtiSMurTKRgeqRMiDGnldvOGdnQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"2**128 addressing... well I can sort of see databases using that  eventually as SSD and RAM continue to blur (though for normal use I agree x64 will be around for a long, long time)",2021-09-20T03:07:26Z,Rob Winchester,https://yt3.ggpht.com/ytc/AKedOLTbr_HCuSPk2nmCxPq6133ydL4Tc8fR7-3n9qaHxQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Ewe,2021-09-17T15:51:06Z,Below asmelash  Gebremaraim Genrezabher,https://yt3.ggpht.com/f8AqUwOYENEwy-3EF0I8r4v7VCGXJ1TnDIsKMwOcsx8MouOO7dRHhiwTIJTe0ciIsyWzOVWf=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"1:07:16 ""FMA? Fused Multiply and Add."" Is this Intel coming up with a new name for something that already existed? In DSP terminology (which goes back a few decades) it's MAC, for Multiply and Accumulate.",2021-09-15T03:28:34Z,Ben Bradley,https://yt3.ggpht.com/ytc/AKedOLTFZlrLJpRPKQorfg1gFhwxT5r_GpJI-xfvHuzS=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"1:00:06 Here's a point where he misspoke on memory vs. registers: ""I would say also the fact that you have a design with registers, that also reflects locality. cuz thwat that the processor wants to do things is fetch stuff from memory, doesn't want to operate on it in memory, that's very expensive, it wants to fetch things into memory [he meant registers], get enough of them there that you can do some calculations, do a whole bunch of calculations, and then put them back out there [to memory].""


This reminds me of the February 1984 BYTE Magazine, in an interview with the original Macintosh system-level programmers, one of them said of writing efficient code for the Mac's 68000 processor, ""keep the registers full."" The hit (time delay) of accessing main memory vs. a register wasn't nearly as bad back then, but keeping as much data in registers as you can keeps from having to swap out a lot of data to main memory.",2021-09-15T03:13:58Z,Ben Bradley,https://yt3.ggpht.com/ytc/AKedOLTFZlrLJpRPKQorfg1gFhwxT5r_GpJI-xfvHuzS=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,So it is doing when it should be seeing at that's a bug?,2021-09-06T03:30:40Z,Casey atwl,https://yt3.ggpht.com/ytc/AKedOLRRQtru-b0Hdx0RrOwRpHnTNYZo27D-2-VdGCHTpn1hX7NITvc0tx5QiFnb140m=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,what,2021-09-05T14:51:47Z,JJTrades,https://yt3.ggpht.com/ytc/AKedOLRWqSHMLTc7azYilYnODiCLfCpVdbnS7KE0ug=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"I remember this class. It was interesting to know how programs work under the covers. That said, you wouldn't want to write a program in assembly",2021-09-05T01:24:11Z,Amy H,https://yt3.ggpht.com/Hekolwp-Xc0_x4arqHatONUzbkSdKmXzWhdUlUQhFrlAq2ilV_-ME4NSBh4jdqyWMZveq7VG=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Ei professor ......o senhor é foda o! O senhor é um caminhão carregado de cerveja no meio do sol quente atolado na praia,2021-09-04T12:27:53Z,Roberto,https://yt3.ggpht.com/vxFoIvGvXl1ExfS1y4bGLpkzOMCKN-l8gm6-MWFv2I5hJilCQGquZbefwoWHMveOvfOBmH4z2A=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"42:39

Can anyone explain how an indirect jump differs from simply moving the value of eax (using his example from the slides) into the instruction pointer register? Shouldn't that be exactly the same thing?",2021-09-01T08:11:44Z,oooBASTIooo,https://yt3.ggpht.com/ytc/AKedOLQYaZe5kW2akon0EbN6ZdjXgSlDV6_wamyI1z7w=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Good,2021-08-30T01:32:46Z,daniel oliveira,https://yt3.ggpht.com/ytc/AKedOLQFIzeVy3BkqSH291gyXCgx4ICEeHt2XkvumJUy=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,59:02 all this is the duct tape holding together moore's law.,2021-08-25T00:42:52Z,Andrew Herrera,https://yt3.ggpht.com/ytc/AKedOLRPjNnfBFkLhsHNVZRWKDP0l-G_iHH8ZGaeOP9O2w=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,12:46,2021-08-22T02:33:44Z,Justin Liu,https://yt3.ggpht.com/ytc/AKedOLSRiGfxYF2DGNDTqupwuRGSFDJ176mxWK9AFMmJdA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Все эти странные языки программирования, скрупулезная работа с памятью в один миг исчезнут когда закончится эпоха  линейно расположенных ячеек памяти, однокомпьютерных машин  и шинной архитектуры.  Уже сейчас наличие флеш памяти позволяет все это убрать но  наш тяжелый чугунный апровоз всё ещё молотит пар .",2021-08-20T11:13:39Z,12strel,https://yt3.ggpht.com/ytc/AKedOLTXB9HbYZ_QHmgIe16oQVjeh0S_tq1vsW9YiQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,17:02 is it 65k bytes or distinct binary representation ?,2021-08-06T00:27:30Z,fez khanna,https://yt3.ggpht.com/ytc/AKedOLRlQknlDz4vDVB7ZkoeOJ0-1_ZS5jZN6MwhKNA1=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Man I wish I could have had this professor in college! Guess that's why he's at MIT.,2021-07-31T00:03:01Z,Jake Bechtold,https://yt3.ggpht.com/ytc/AKedOLQPJgF2ljkkGiFQXmZolVY4ZS72RRnCsjA8UosTwQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,34:00,2021-07-27T03:13:29Z,LousyLastZombie,https://yt3.ggpht.com/bxIYnUWRF6mLcWhtVXvz6d5yxnivoGevvJIvu-bWmtfE1BinJb_jpmyaMbR4YZbN-5VMgG3PnYA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Who cares? Everyone knows C++ is the Assembly Language of the future! XD,2021-07-26T23:45:43Z,ScoopexUs,https://yt3.ggpht.com/IzblJIVOditsKuWpbD5n7R-54CjdM2Fiu117EBuXLq76TrooXYyPUnI844zBuPD2RoBjEJann8M=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Excellent intro course, maybe considering in further lesson scope a look to ARM M33 et al architectures very present in IoT use cases",2021-07-24T22:45:52Z,Erich Löw,https://yt3.ggpht.com/ytc/AKedOLRikNtp1tOdIw0CxtgzKucNNCBppDZC_x7msSjD9w=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,I will absolutely give this lecture a thumb up,2021-07-24T07:49:44Z,Leon Lao,https://yt3.ggpht.com/ytc/AKedOLSUk9i80oR-o2GLNXltJgg4QUHKTWhfL4sZa0N0Aw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Urang mah hayang tutup di ajar piano
🙄🙄😭😀",2021-07-15T02:07:55Z,popi,https://yt3.ggpht.com/ytc/AKedOLQZvxyTMpx4AzqjHlaq_nTab4ZLwVw25D5GH9F3hQ=s48-c-k-c0x00ffffff-no-rj
