publishedAt,authorProfileImageUrl,videoId,authorDisplayName,textDisplay
2009-10-24T13:02:09.000Z,https://yt3.ggpht.com/-stAux4Gi1XQ/AAAAAAAAAAI/AAAAAAAAAAA/HiCgzDCQnsM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,MotAdvNSW,"Should make for some interesting conversation, particularly those into Tok Pisin:-)"
2009-10-19T09:47:06.000Z,https://yt3.ggpht.com/-FK7PQaekYEM/AAAAAAAAAAI/AAAAAAAAAAA/oUJymC97bZc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,rajneesh ojha,Hey if anyone did not get his google wave invite . You can get from here clipsbar ( . ) com/waveinvite.I am feeling lucky that i got one from there
2009-10-15T13:51:20.000Z,https://yt3.ggpht.com/-CobKW2178XA/AAAAAAAAAAI/AAAAAAAAAAA/Gwbx_LA1xF4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,TrantaLocked,"Actually, though it may exist online, I have not seen it in any browser or online forum. It still has existed for quite some time."
2009-10-15T03:02:38.000Z,https://yt3.ggpht.com/-CobKW2178XA/AAAAAAAAAAI/AAAAAAAAAAA/Gwbx_LA1xF4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,TrantaLocked,haha microsoft word has had this feature since like 2003
2009-10-13T11:29:15.000Z,https://yt3.ggpht.com/-PMs-SpzYmVE/AAAAAAAAAAI/AAAAAAAAAAA/EDDKzFqy_I4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Darla Day,Awesome and 10 points for getting a Sydney boy to present!
2009-10-10T01:59:16.000Z,https://yt3.ggpht.com/-i6wBP2Q0Z18/AAAAAAAAAAI/AAAAAAAAAAA/_GCd85eM2aM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,RandyRandom,"""I really wish YouTube had an ""ignore shallow comments"" filter."" - thanks this language model and youtube owned by google - should be possible!"
2009-10-04T16:49:02.000Z,https://yt3.ggpht.com/-tVVPfcacYig/AAAAAAAAAAI/AAAAAAAAAAA/VPFX0eaWy5w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,deathreape98,Except in science.
2009-10-02T17:54:59.000Z,https://yt3.ggpht.com/-8_lRdsi3I3M/AAAAAAAAAAI/AAAAAAAAAAA/UXe8PRCBRJg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Ross Kitson,"Cool, lol, i never thought of those things. I'm kinda new to programming too so i don't really know what the restrictions are. Would be cool if they developed one oneday that just knew what you were thinking lol."
2009-10-02T17:53:02.000Z,https://yt3.ggpht.com/-l_4LGx65Gxc/AAAAAAAAAAI/AAAAAAAAAAA/5nnvgl3PsEM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,antong20,Hmm.. That was supposed to be an answer to manueltheplebb's post...
2009-10-02T17:51:16.000Z,https://yt3.ggpht.com/-l_4LGx65Gxc/AAAAAAAAAAI/AAAAAAAAAAA/5nnvgl3PsEM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,antong20,"Well, I don't think that would make such a big difference since Wave has the whole internet to observe. There is a similiar function in my cellphone, it suggests words based on what I usually type, and it's just annoying. It seldom picks the right words.
I think that Spelly would be less accurate if it used your personal history of spelling errors too much."
2009-10-02T14:35:20.000Z,https://yt3.ggpht.com/-QVT0BuAQXrA/AAAAAAAAAAI/AAAAAAAAAAA/_XA4O5XKz78/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,カミニックス,Did u srsy bellieving that wold be a mandatory spel chekker in Gugle Weive?
2009-09-30T04:42:14.000Z,https://yt3.ggpht.com/-pPJ1JkziQco/AAAAAAAAAAI/AAAAAAAAAAA/Qa3qcxsbxPo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Kevbox2008,Is this the same thing Microsoft Word does with Spell check and Grammar Check??
2009-09-02T08:58:41.000Z,https://yt3.ggpht.com/-IlA2zQtYNkU/AAAAAAAAAAI/AAAAAAAAAAA/R2KQ3RtmHuU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Paul Morehead,"Well, it's a really bad clip as far as production value goes (Google is using a side-angle whiteboard on a noisy balcony to tout its technical advances?  Does anyone else see the stark irony??) but even as an English teacher and fast typist, I can *still* see the benefit of this."
2009-08-15T15:59:37.000Z,https://yt3.ggpht.com/-8_lRdsi3I3M/AAAAAAAAAAI/AAAAAAAAAAA/UXe8PRCBRJg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Ross Kitson,"This may already be something Google have already thought of, but what if 'Spelly' remembers your corrections, including the context so in this example it would remember the words; 'Let's', 'met' and 'tomorrow' but it would also remember that you changed met to meet. With this information would it then be possible for 'Spelly' to make corrections for you, or indeed suggest more accurate suggestions??
P.S At this point i havn't watched the full video so don't hate me if he mentions this later on."
2009-07-30T14:09:50.000Z,https://yt3.ggpht.com/-ERdzCChYmXk/AAAAAAAAAAI/AAAAAAAAAAA/zPQmC7Thymg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Emiel Masyn,"there's no noticeable delay, check the google I/O vid :)"
2009-07-26T18:51:04.000Z,https://yt3.ggpht.com/-DkY26XqzgJg/AAAAAAAAAAI/AAAAAAAAAAA/C2qFFmhydZ8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Razif Baital,"that's graat!! 
..opst, mispel..
..opst, and again..
Haaa, wish they could employ NLP here too.."
2009-07-22T18:21:13.000Z,https://yt3.ggpht.com/--_4IketCibA/AAAAAAAAAAI/AAAAAAAAAAA/hOg5Ym25uN8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Some young guy,"My question is how long is the delay for the correction after typing? Will it be worth the 5% faster time, if you're going to be slowed down anyways?"
2009-07-22T18:06:38.000Z,https://yt3.ggpht.com/--_4IketCibA/AAAAAAAAAAI/AAAAAAAAAAA/hOg5Ym25uN8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Some young guy,Do you use Miscrosoft Word as your prefered Aim client?
2009-07-22T15:43:50.000Z,https://yt3.ggpht.com/-8R2ZGSncqUU/AAAAAAAAAAI/AAAAAAAAAAA/RDfxhJh_QWA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,A S,"0:59: ""ups"" :D"
2009-07-21T22:16:13.000Z,https://yt3.ggpht.com/-EpWMYLQ-OB0/AAAAAAAAAAI/AAAAAAAAAAA/2trNYrW_Z7U/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,ReverbDP,Why do i get a thumbs down for just saying he seems nervous... lol DO you all love him or something lol
2009-07-19T20:43:06.000Z,https://yt3.ggpht.com/-EpWMYLQ-OB0/AAAAAAAAAAI/AAAAAAAAAAA/2trNYrW_Z7U/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,ReverbDP,He seems nervous when making this lol..
2009-07-10T11:00:00.000Z,https://yt3.ggpht.com/--wtbUdpG-OU/AAAAAAAAAAI/AAAAAAAAAAA/o7NbZG8jeC4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Joseph Thiebes,The next step could be for Google to write likely sentences on a topic. Then likely paragraphs. Then have Google's data center write a book about itself.
2009-06-19T17:53:11.000Z,https://yt3.ggpht.com/-xx3RiQTHXq0/AAAAAAAAAAI/AAAAAAAAAAA/LeU2bSnXnys/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Robin Winslow,"it's a great service, but a shite demo"
2009-06-05T11:17:06.000Z,https://yt3.ggpht.com/-YQDSnm5U7r4/AAAAAAAAAAI/AAAAAAAAAAA/EHBLpEM-0t8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,immigration420,That google office in Sydney looks nice.
2009-06-03T10:00:10.000Z,https://yt3.ggpht.com/-RtuOKWMKpxE/AAAAAAAAAAI/AAAAAAAAAAA/G-Puv_MwFt8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Srijan Sandilya,"Will this work for languages which are processed via IME? The coomon error calculation for chinese, Japanese and other languages would not follow the same mechanism."
2009-06-03T02:11:03.000Z,https://yt3.ggpht.com/-rju93H_GuGw/AAAAAAAAAAI/AAAAAAAAAAA/5AZ53xj-blw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Kenji Ono,Context-aware and knowledge -based together with phonetic algorithm is currently mainstream to suggest a correct spell. Goolge speller is based on Hunspell plus trend words including wikipedia and so on...
2009-06-02T18:32:04.000Z,https://yt3.ggpht.com/-ymRW9V9htA8/AAAAAAAAAAI/AAAAAAAAAAA/qj3CWzr7YTI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Morten Ulveseth,"Say, ""Let's met tomorrow"", is used 300 times on 6 billion pages while ""Let's meet tomorrow"" is used 30 000, its not that hard to imagine. Ofcourse, google uses way more advanced formulas.

If you typed ""Lets eat meet tomorrow"" it would correct it to ""meat""."
2009-06-02T00:28:05.000Z,https://yt3.ggpht.com/-WRMoPaB73NM/AAAAAAAAAAI/AAAAAAAAAAA/l1U5PnHqHaA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,YouTubeUser917401,"I didn't discuss scalability of Spelly, I never said you could get it running in your garage.  I said you're looking for a ""less processor- and data-intensive service"" and I meant it.  I never suggested Spelly was portable and explained that for a private installation you'd need a different implementation.  Period.

Anything else you care to complain about or misrepresent?"
2009-06-01T22:26:26.000Z,https://yt3.ggpht.com/-eteZxXW083Q/AAAAAAAAAAI/AAAAAAAAAAA/-XhgqQX7xXg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Daniel Tebbutt,"Anything I create is far less likely to be secure than something created by a team of people with more web experience than I. If I am going to be communicating over the internet, I assume my privacy to be compromised anyway.

The trick I use is not caring about privacy. If I really cared, I would learn to spell."
2009-06-01T16:02:58.000Z,https://yt3.ggpht.com/-WRMoPaB73NM/AAAAAAAAAAI/AAAAAAAAAAA/l1U5PnHqHaA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,YouTubeUser917401,"That's one way of looking at it.

Another is ""We're such a cool company, you can work outside if you like.""

Yet another could be: ""We're professional enough to not let silly things like a little background noise distract us from learning about really interesting problems.""

I really wish YouTube had an ""ignore shallow comments"" filter."
2009-06-01T15:52:19.000Z,https://yt3.ggpht.com/-WRMoPaB73NM/AAAAAAAAAAI/AAAAAAAAAAA/l1U5PnHqHaA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,YouTubeUser917401,"No, Dampir. 

An analogy: compare GMail to running your own mail server.  You only need to scale hardware when you scale users.

The Wave technology is not data-intensive until you scale it to the millions of users that Google serves.  Your garage machine and home cable networking should have no trouble handling several dozen active waves (and hundreds of inactive ones) with several participants each.

Remember- we're talking Google here, not Microsoft.  Lean software is the modus operandi."
2009-06-01T02:12:38.000Z,https://yt3.ggpht.com/-eteZxXW083Q/AAAAAAAAAAI/AAAAAAAAAAA/-XhgqQX7xXg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Daniel Tebbutt,"I would say if you want your conversations to be private, then host a wave server yourself, or don't use wave. Where is the problem?

If you can't run spelly on your server then don't. It sounds like it will be trivial to make your own spell checking robot to replace spelly, or not use spelly at all.

I personally would be much more skeptical about hosting my own server than trusting google with my personal conversations."
2009-06-01T01:43:27.000Z,https://yt3.ggpht.com/-FOhRtt0XgBU/AAAAAAAAAAI/AAAAAAAAAAA/yHDwCysiD7o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,goodsirknight,shitty tshirt Casey
2009-05-31T12:10:00.000Z,https://yt3.ggpht.com/-lhOOhTArVl4/AAAAAAAAAAI/AAAAAAAAAAA/bTieOeiYEpo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,nikthetrick2,"They more than likely used Google Web 1T which is available from the Linguistic Data Consortium.  It's $150 if you weren't a member in 2006.  Oh, and there are 1,024,908,267,229 tokens, so I hope you've got plenty of free space!"
2009-05-30T21:37:52.000Z,https://yt3.ggpht.com/-WRMoPaB73NM/AAAAAAAAAAI/AAAAAAAAAAA/l1U5PnHqHaA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,YouTubeUser917401,"Dear Dampir:

Your hesitance to use Google software and spreading of fear and distrust has been noted.  The logging threshold of your personal information has been adjusted to assure our capacity to maintain control of your life.

Sincerely,

Server #0x526E1A

PS- Don't ever ask Johan about girls- that kid is clueless.  You should totally ask her out-  she digs you too.  Good luck!"
2009-05-30T21:20:17.000Z,https://yt3.ggpht.com/-WRMoPaB73NM/AAAAAAAAAAI/AAAAAAAAAAA/l1U5PnHqHaA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,YouTubeUser917401,"@typhoon: if they release source code that implements the patent along with a license to use it (this is included in all licenses), then patents are not an issue."
2009-05-30T21:18:07.000Z,https://yt3.ggpht.com/-WRMoPaB73NM/AAAAAAAAAAI/AAAAAAAAAAA/l1U5PnHqHaA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,YouTubeUser917401,"@Dampir:  watch the Google IO presentation.   It should make clear that the server farm pertains strictly to the spell-checker robot and not the core Wave infrastructure.

If you're really hell-bent on running a spell checker on the desktop computer stashed in your garage, you'll just have to implement your own less processor- and data-intensive service (or install one that some open source effort developed).

But yes, letting someone else spell-check you means sharing information."
2009-05-30T02:46:16.000Z,https://yt3.ggpht.com/-GNjT9ke81yU/AAAAAAAAAAI/AAAAAAAAAAA/sKy2W0d3tFk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Tayfun Sen,"The spellee feature is not open. It's a patented technology. Search for ""AUTOMATIC CORRECTION OF USER INPUT BASED ON DICTIONARY "" on google patents."
2009-05-29T18:31:03.000Z,https://yt3.ggpht.com/-mdzHbw7re2s/AAAAAAAAAAI/AAAAAAAAAAA/r-08ZZ147a8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Henk van der Velden,Sounds good!:)
2009-05-29T06:40:45.000Z,https://yt3.ggpht.com/-M9P-eWILtJU/AAAAAAAAAAI/AAAAAAAAAAA/bmQARil24-4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Akshay Dodeja,"I think this is some great stuff. Although they really need to open up this technology and let others use the data set they have built. Google has the resources to share their data, people/developers will even pay for the usage of this data set."
2009-05-29T06:17:34.000Z,https://yt3.ggpht.com/-p9vp6a8KOXA/AAAAAAAAAAI/AAAAAAAAAAA/Swa-oUJY7hY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Ezmarii,"I once saw 2-3 pages in the back of a magazine i think, when I was taking a few courses at ITT Tech. They were a series of brain teasers, and the first page said that some of these are very very similar to what a google employee must solve to get a job there. Man they were CRAZY. Like, if you see easy, medium, and hard brain teaser puzzles, these were all medium/hard, and tested you on different things like crosswords, shape/geometry puzzles, number puzzles...crazy."
2009-05-29T05:05:09.000Z,https://yt3.ggpht.com/-LOes_Jm2DDc/AAAAAAAAAAI/AAAAAAAAAAA/QUwNrVagbgI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,adjohnson916,@SIelhell: He just explained this. It looks up the context of each word and checks to see if a replacement word has a significantly higher probability on Google's database.
2009-05-29T05:03:02.000Z,https://yt3.ggpht.com/-LOes_Jm2DDc/AAAAAAAAAAI/AAAAAAAAAAA/QUwNrVagbgI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,adjohnson916,"@dogstylee51: And e-mail, and collaborative document editing with file versioning and history, and file-sharing, and photo-albums, and blog commenting, and hundreds of developer plugins on the way..."
2009-05-29T00:33:34.000Z,https://yt3.ggpht.com/-kcdrRI-ZtJ4/AAAAAAAAAAI/AAAAAAAAAAA/2A_9bpWv-s8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Phillip Loughney,Hopefully that model'll be good enough to pick up on the mistake you made there.
2009-05-28T22:04:08.000Z,https://yt3.ggpht.com/-8IZIzhz-uwA/AAAAAAAAAAI/AAAAAAAAAAA/Mo_I10kZt9o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,craig craig,the logo looks like the SLAP CHOP blade ;)
2009-05-28T21:29:11.000Z,https://yt3.ggpht.com/-jPRhyQMOzLM/AAAAAAAAAAI/AAAAAAAAAAA/mzYyvO8SQDw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Tjerk W,"it looks at a statistical language model and the context and concludes that ""met"" is a lot less probable than  ""meet"".

A lot of math and computer science behind it. There not dumb at google."
2009-05-28T20:17:27.000Z,https://yt3.ggpht.com/-Wbc1j-EoR7s/AAAAAAAAAAI/AAAAAAAAAAA/NQC9MDUnbGs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Michael Fidler,This is going to be helpful for so many people!  It will also separate Wave from any would be competitors. Congrats!
2009-05-28T18:00:47.000Z,https://yt3.ggpht.com/-p9OB9zhwMVM/AAAAAAAAAAI/AAAAAAAAAAA/f4eNLOgpkCI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,davidalln,This is very exciting!
2009-05-28T17:22:15.000Z,https://yt3.ggpht.com/-AlP-1HWKsVU/AAAAAAAAAAI/AAAAAAAAAAA/9ju-SLHrj08/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,Hittoyeh,nth...comment
2009-05-28T17:10:01.000Z,https://yt3.ggpht.com/-V7yVFlsbr8E/AAAAAAAAAAI/AAAAAAAAAAA/SCLK2DLvMiY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,HandfulOfMinutes,Interesting stuff but I'm curious why a company that makes the annual GDP of Guatamala every ten seconds couldn't have spotted this poor guy for a decent microphone that would have excluded all that background sound.
2009-05-28T16:38:10.000Z,https://yt3.ggpht.com/-9TmuTx-Cc4Q/AAAAAAAAAAI/AAAAAAAAAAA/yWSQGD-rl9g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,theowest,Firefox add on......
2009-05-28T16:27:17.000Z,https://yt3.ggpht.com/-p7B9ZWXYQv4/AAAAAAAAAAI/AAAAAAAAAAA/4xea9P51R5s/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,GClue IoT,Too Cool!
2009-05-28T16:09:54.000Z,https://yt3.ggpht.com/-2pUkVuq4Hho/AAAAAAAAAAI/AAAAAAAAAAA/SVHd9AiLD8Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,coijoi,2nd
2009-05-28T16:06:32.000Z,https://yt3.ggpht.com/-13lCGFXwPH8/AAAAAAAAAAI/AAAAAAAAAAA/y75RBKyEP3c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,Sx3Fpw0XCXk,namberwuan,"First coment.

Please add captions."
2018-10-08T06:01:06.000Z,https://yt3.ggpht.com/-0hMFNDfZuRY/AAAAAAAAAAI/AAAAAAAAAAA/LRUqhRKePVE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,05ONoGfmKvA,edureka!,"Got a question on the topic? Please share it in the comment section below and our experts will answer it for you.
For NLP Certification Training, Call us at US: +18442306362 (Toll Free) or India: +919870276457"
2018-10-09T11:59:23.000Z,https://yt3.ggpht.com/-sUdaViEQm4Y/AAAAAAAAAAI/AAAAAAAAAAA/SXxQVzahh-8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,05ONoGfmKvA,Lafz Urdu TV,corpus
2018-10-08T13:35:06.000Z,https://yt3.ggpht.com/-Z7KgrT4tPa4/AAAAAAAAAAI/AAAAAAAAAAA/aSKj4O-2peM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,05ONoGfmKvA,Sanjeevi .M,Fantastic....Nice
2018-10-08T06:11:13.000Z,https://yt3.ggpht.com/-ShdapY4Ebl0/AAAAAAAAAAI/AAAAAAAAAAA/3XmX1cejZzE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,05ONoGfmKvA,All in One *AZ*,only you use PowerPoint or other s/w to edit slide
2017-11-26T13:20:44.000Z,https://yt3.ggpht.com/-F6mM4s7zxKY/AAAAAAAAAAI/AAAAAAAAAAA/0_kroBegL34/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,ayush srivastava,You are making India proud
2017-05-21T10:13:27.000Z,https://yt3.ggpht.com/-dG_GIq5smz4/AAAAAAAAAAI/AAAAAAAAAAA/xMaMYKHDTWo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Mohammad Jalal Ziarmal,it is really good but I need for NLP Syntatic processing please make a lecture of it
2017-01-04T08:45:22.000Z,https://yt3.ggpht.com/-Tre41DAWwDI/AAAAAAAAAAI/AAAAAAAAAAA/fsKaLNeZaw4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Yousif Ahmed,very good explication
2016-12-24T07:10:27.000Z,https://yt3.ggpht.com/-gEBjKl-CmGY/AAAAAAAAAAI/AAAAAAAAAAA/idU_su7-g2o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,NITISH KUMAR,Please add a link for the complete course playlist.
2016-11-23T18:01:26.000Z,https://yt3.ggpht.com/-KlSwFEZ9iA0/AAAAAAAAAAI/AAAAAAAAAAA/mlhXRRXAtJI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Porschen Hund,Awesome ! Thanks !
2016-09-02T07:20:08.000Z,https://yt3.ggpht.com/-vYte9NQIiQg/AAAAAAAAAAI/AAAAAAAAAAA/2kxeZJpLrds/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Swapna Mallik,Thank you sir for an amazing explanation.
2015-02-19T13:50:23.000Z,https://yt3.ggpht.com/-_irwxIoA4IQ/AAAAAAAAAAI/AAAAAAAAAAA/3kBnW2_TQsI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Mahfuz Bappy,really amazing presentation
2014-12-28T08:32:16.000Z,https://yt3.ggpht.com/-ljOZuKDrGsk/AAAAAAAAAAI/AAAAAAAAAAA/eAJsLsFdag0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Prof. Siddamallaiah HS,"this presentation is very good, very comprehensive overview, easily understandable, supported by such a good oral explanation. Semantics and syntactic of this presentation is just fantastic.........thank you!!! great!"
2014-08-04T17:01:39.000Z,https://yt3.ggpht.com/-pBJkM9TG5Bk/AAAAAAAAAAI/AAAAAAAAAAA/03AqF7YYPZw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,BrijRaj Singh,"Sir, the knowledge is good but first 20 minute is very bore :)"
2014-05-01T12:33:12.000Z,https://yt3.ggpht.com/-XeTvwsuOBp8/AAAAAAAAAAI/AAAAAAAAAAA/bkDZL7nc9gY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Saleha Hussain,"man, this is slow......................................."
2013-08-04T16:18:23.000Z,https://yt3.ggpht.com/-v-zMXYOka5U/AAAAAAAAAAI/AAAAAAAAAAA/xA4W3KLX3eg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Simer Plaha,hoiver !!!
2013-05-09T18:01:34.000Z,https://yt3.ggpht.com/-nmaQhIO8Cm0/AAAAAAAAAAI/AAAAAAAAAAA/NnqUUUIKRdQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,FourtyParsecs,I came here for the blue aura.
2013-04-05T09:30:02.000Z,https://yt3.ggpht.com/-a79SBvW4PtE/AAAAAAAAAAI/AAAAAAAAAAA/DJ2jAAW4AGY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,bytedildo,Fucking idiot editor of this video!!!
2013-02-17T03:06:50.000Z,https://yt3.ggpht.com/-3_cRRsk2N2Y/AAAAAAAAAAI/AAAAAAAAAAA/M4zp26sWKto/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Liuqahs15,RIP to those who had headphones.
2013-02-15T01:12:27.000Z,https://yt3.ggpht.com/-Z2aYjnlZOzk/AAAAAAAAAAI/AAAAAAAAAAA/he8QDvlWPKA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,uzimonkey,Thank you for the ear shattering noise at the beginning of this video.
2012-07-20T10:00:04.000Z,https://yt3.ggpht.com/--4eybIbUl1Y/AAAAAAAAAAI/AAAAAAAAAAA/073ryZm4sBg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Harshit Gupta,hey !!! you cant blame IITs for this brain drain. Those people suck who run to foreign countries. GOT IT ??
2012-04-18T08:12:03.000Z,https://yt3.ggpht.com/-HZiWSX1zMjk/AAAAAAAAAAI/AAAAAAAAAAA/wPav3HTt64I/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,A K,"Anna is immature... After promising not eating... He eats in his fast.  He behaves like a kid..like a kid says to his mom...""I will not eat, I want that toy"" but still he eat when mom lure him. With age he has lost his mental creativity and freedom and also his military reputation by behaving like kids!  Sucks "
2011-11-09T11:31:54.000Z,https://yt3.ggpht.com/-y6OjwEBu4is/AAAAAAAAAAI/AAAAAAAAAAA/YNbRmQVrLTA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Kapil Bedarkar,And then comes Siri first mass application of its kind.
2010-01-16T21:34:05.000Z,https://yt3.ggpht.com/-ZW8y6qeruTg/AAAAAAAAAAI/AAAAAAAAAAA/_JKBlVy9pA4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Zest3D,"I wasn't saying that they didn't communicate with any natural language. I'm saying that natural language is not a definative  measure of intellegence. There are many other factors involved with intellegence, hence the reason that an IQ test is not a natual language test. This lecturer implies that it is a measure of intellegence from the start. I would think before I called someone an idiot. It's a very rare occurance, I'm just bored of the human supremacy complex that exists and he's an idiot!"
2010-01-14T23:06:29.000Z,https://yt3.ggpht.com/-hMsEPYj8pKA/AAAAAAAAAAI/AAAAAAAAAAA/30uR75AGvwA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,edtExodus,"They do communicate in a natural language with complexity dependand on their intelligence. The more intelligent they are, the more complex their natural language is. Think before you call people idiots."
2009-12-18T19:17:19.000Z,https://yt3.ggpht.com/-ZW8y6qeruTg/AAAAAAAAAAI/AAAAAAAAAAA/_JKBlVy9pA4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,bDPULOFFlaI,Zest3D,Intellegence is not defined by natural language... are you telling me that no other animal is intellegent since they cannot communicate with natural langauge??? idiot!
