commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
Ugz1usxK53xktVS7E-B4AaABAg,0,vN30emwcNS4,"This doctor is very helpful & truthful! He is one that shows his advice truthful

Is truth that exposes liars Disrespectful?",2022-03-30T18:36:28Z,Julianne Yenca,https://yt3.ggpht.com/ytc/AKedOLSI3b-FkCEx6Sq6rZbq0_jmKIrnjW5kPaV0V5Af8n9kyqXZ_Dg5BbCAjfhAbEwr=s48-c-k-c0x00ffffff-no-rj
UgwBWXjN23zVDOCR4hZ4AaABAg,0,vN30emwcNS4,"Tsk, tsk, tsk!!hide & seek",2022-03-30T18:31:14Z,Julianne Yenca,https://yt3.ggpht.com/ytc/AKedOLSI3b-FkCEx6Sq6rZbq0_jmKIrnjW5kPaV0V5Af8n9kyqXZ_Dg5BbCAjfhAbEwr=s48-c-k-c0x00ffffff-no-rj
Ugw0Jrq_Ft6M-pZZvbl4AaABAg,0,vN30emwcNS4,Thank you so much for this excellent information I have Covid at the moment and you video has enlightened me to many helpful suggestions to help me and my family in the home. Thank you again. From Perth WA.,2022-03-28T22:13:15Z,Kevin Bracewell,https://yt3.ggpht.com/ytc/AKedOLQl0x3LweQOaDBW3paiikShqkA-NRzZmRyb0w1-X3wGwWfHhIdZwRtl5Hl2aCzq=s48-c-k-c0x00ffffff-no-rj
UgxePR43FvJZPQIcCDl4AaABAg,0,vN30emwcNS4,I think i have it but my tests were negative I have all the symptoms im scared pray for me and my family i beg 🥺💕🙏 I won't be posting anymore today But it really hurts 😞  i pray for everyone who has it 🙏💕💕🥺,2022-03-23T09:09:27Z,likenoraxx1,https://yt3.ggpht.com/iiybkqashyhn1MXK7Ou96RDo0e7T1h_xHe-4nb6b-q5VUGMJqDT2MsIuTD3y2oyEqUw_XOhw=s48-c-k-c0x00ffffff-no-rj
Ugz8_wDCMH8vWTQ2DYN4AaABAg,0,vN30emwcNS4,Laugh able this,2022-03-14T16:02:51Z,Rob Hayter,https://yt3.ggpht.com/ytc/AKedOLSGQYJFnQJcklK-vo2Ep-oVO4w0ArGtVFF9Mg=s48-c-k-c0x00ffffff-no-rj
UgztWVYI2RXdHKkyTWR4AaABAg,0,vN30emwcNS4,"Yes a nice and welkdone inrerviw but this is the first time i hwatd about intrrnztionzl ubits?. I am recoveringfr9m a tbi (stroke) soi i am extra slow would it have been si hard,to mention how many miligrams 1 ia is? I jtust googledit but the answer was not straight forward for me. Plsecuse my typing. It has bec9ne terrubke",2022-03-14T11:29:56Z,Hans de Groot,https://yt3.ggpht.com/ytc/AKedOLRpal_ysAbj28PlFmosr3cMUH8kEr6mjQGv2LNaSA=s48-c-k-c0x00ffffff-no-rj
UgxojDLgGW7rUjQKE2p4AaABAg,0,vN30emwcNS4,My mom and I have covid,2022-03-11T20:19:27Z,Shrek,https://yt3.ggpht.com/H_0A--d088JV3ekitNNyUwC1wkuYIEZxWe4zNIz8j3aQXWFrkcm7zCUWjml7riN1gfEqj3pAMw=s48-c-k-c0x00ffffff-no-rj
UgyPlDThqOsJFH8NoUp4AaABAg,0,vN30emwcNS4,"Guys my fever went to 39.3 and got a corona test , I got corona ahhhh",2022-03-10T14:54:12Z,Natalie Lin,https://yt3.ggpht.com/ytc/AKedOLTexr-Gp0A6zQQMQpsgN0Q17VzJJ1vV4JjMJq1Zdw=s48-c-k-c0x00ffffff-no-rj
UgxP4nY9iRalVWKtCFh4AaABAg,0,vN30emwcNS4,"I just woke up this morning with a scratchy throat ,now its quickly escalated to a  headache  and pounding heart in less than a full day.. Going to doc in about 6 hours. Praying a little now. I'm elderly with health problems. Praying a little harder now. I love each and everyone of you.",2022-03-04T08:37:49Z,R Hal,https://yt3.ggpht.com/ytc/AKedOLTlkwnSMlNOCRZDxXbHKw4bPm5jScApNUcrXg=s48-c-k-c0x00ffffff-no-rj
UgxP4nY9iRalVWKtCFh4AaABAg.9Z8jazPu12x9ZLDfjXfLNT,UgxP4nY9iRalVWKtCFh4AaABAg,vN30emwcNS4,Hey how are u doing? I also have covid,2022-03-09T05:00:13Z,at rix,https://yt3.ggpht.com/u9MNEbywamHNWlWboFN6uU-bGKvYkj451OWVggcv5eOwoL9eKsRTPiyszqyKdSeOGwlFX141fA=s48-c-k-c0x00ffffff-no-rj
UgwXdopFxd0dDUwLgL94AaABAg,0,vN30emwcNS4,Excellent research done by doctor .Thanks,2022-02-26T03:26:26Z,R S,https://yt3.ggpht.com/ytc/AKedOLSWAV1jVhRRnbr7OL1fxEUqjdvRXfSWFnUPf6MjPQ=s48-c-k-c0x00ffffff-no-rj
UgzMg3qJS_r-3IgpE994AaABAg,0,vN30emwcNS4,I'm glad I didn't get the shot I had covid 19 and now I'm immune 👍,2022-02-23T14:28:33Z,Kyle Crook,https://yt3.ggpht.com/ytc/AKedOLT4LdsrEwmUoODBmpTnIdMKeK9xCeLkeuyJ1KuPfQE=s48-c-k-c0x00ffffff-no-rj
UgxJLs7zF4Vaxm16H5x4AaABAg,0,vN30emwcNS4,"My mother is 72 and has been diognosed with covid she is in the hospital and was just prescribed remdesivir,  Her oxygen levels dropped under 90 during her sleep. HELP    What should I do?",2022-02-22T11:02:26Z,Mr. Stacey Elam,https://yt3.ggpht.com/cWvXW7Ck7_wk6HYrPQkX8p3mtoWpvT02eC9dH7R2tcnJf5m_ng8eHwOQtxjzfvHW-NT4gqK0Ig=s48-c-k-c0x00ffffff-no-rj
Ugz4I0Evp444hlHNL054AaABAg,0,vN30emwcNS4,How long does the high heart rate last ? My heart rate has been 120 standing for 3 weeks,2022-02-20T16:49:13Z,STR8 GAMER96,https://yt3.ggpht.com/PQcukGEIjc9bsi7S0DklOnYaw2knYsIUibpUoyu_8-EgcbV4cS0g0fkZpxMdpGxIJno_4tRCYA=s48-c-k-c0x00ffffff-no-rj
UgwnEQ0-rdB9oqy5dLV4AaABAg,0,vN30emwcNS4,"I started doing the following as soon as my brother caught it. ivm, quercetin, zinc and iodine up the nose and throat gargle",2022-02-19T06:28:19Z,Tarik,https://yt3.ggpht.com/ytc/AKedOLQi8ZFLdWg_ghpj7VZsHYBIjcJp1OkmGfzZKbiTk-E=s48-c-k-c0x00ffffff-no-rj
Ugwj0G30yXzmroeoSMd4AaABAg,0,vN30emwcNS4,Dr. Adam Sandler,2022-02-12T23:17:44Z,gxlorp,https://yt3.ggpht.com/ytc/AKedOLRu2gCsSMC9R2FhMJtQlGaf1cSg0eFSIld8SQ=s48-c-k-c0x00ffffff-no-rj
UgzCF9kLsUNvgwT5YFN4AaABAg,0,vN30emwcNS4,"Fever is your friend and it boosts your chi and life energy as well as immunity.
Don't suppress Fever with pills unless it's very high.
Cold compress to be used if need arrive but that to be avoided.
Similarly after vaccination , if you get FEVER that is a Good sign. Don't suppress it with any pills.
But let it run it course.
You Gain Long Lasting Immunity.",2022-02-11T09:28:57Z,Mr.Right Thinker,https://yt3.ggpht.com/z9BqR26hRPUiHc_iYhcG75ByMp7gd5t-X_Kotpau1dDMn9ViCfbgVjm0SIw7thgKsUbCgmxDDw=s48-c-k-c0x00ffffff-no-rj
UgwoMJTSL1MbHkXn-i54AaABAg,0,vN30emwcNS4,What about cetrizine and Atarax (Hydroxyzine ) ?,2022-02-11T08:54:36Z,Mr.Right Thinker,https://yt3.ggpht.com/z9BqR26hRPUiHc_iYhcG75ByMp7gd5t-X_Kotpau1dDMn9ViCfbgVjm0SIw7thgKsUbCgmxDDw=s48-c-k-c0x00ffffff-no-rj
Ugz95iBlGbs8Yq7nxf54AaABAg,0,vN30emwcNS4,"I was down for 2 weeks. No prescription meds, just slept & drank fluids. I didn't run to test for COVID-19 as I see it a stronger strain of the flu. I have a bit of high blood pressure & eat crap food and 58 y.o.  Look ma' I made it",2022-02-10T03:20:49Z,Chick A Dee🐣,https://yt3.ggpht.com/ytc/AKedOLRRQtru-b0Hdx0RrOwRpHnTNYZo27D-2-VdGCHTpn1hX7NITvc0tx5QiFnb140m=s48-c-k-c0x00ffffff-no-rj
UgysSdGa1LrrQW1r5sR4AaABAg,0,vN30emwcNS4,I might have COVID I got all my shots but my grandma has COVID and got all her shots but she's 65 and almost 66 so I hope we all are going to be ok bc NONE of us deserve it,2022-02-08T23:37:56Z,Ottavia Norfolk,https://yt3.ggpht.com/ytc/AKedOLSvlYUBZziiCJqlBr5RGLqSqheTLj48W7LRfNeqpv6PltvG9qQdbi6OA73TiNTj=s48-c-k-c0x00ffffff-no-rj
Ugyj0Kr61VuXvpyYSuF4AaABAg,0,vN30emwcNS4,Best information ever.  This is just what my doctor told me yesterday.  Thanks for making this video,2022-02-07T13:23:38Z,Annette Basset,https://yt3.ggpht.com/ytc/AKedOLQQcHq8YthRiombsSVRtHV6bPp4F7BMKx0_mg=s48-c-k-c0x00ffffff-no-rj
Ugztfj5kNPnivrQb8gd4AaABAg,0,vN30emwcNS4,"Then said Jesus unto his disciples, If any man will come after me, let him deny himself, and take up his cross, and follow me. For whosoever will save his life shall lose it: and whosoever will lose his life for my sake shall find it. For what is a man profited, if he shall gain the whole world, and lose his own soul? or what shall a man give in exchange for his soul? For the Son of man shall come in the glory of his Father with his angels; and then he shall reward every man according to his works.",2022-02-06T21:33:58Z,barry charles brebner,https://yt3.ggpht.com/EqcQh8L_-kvAH1xbDWBuTGMgwJboX54ycv83OUnVsyX4x7vlK3zqtMnFMTw4TNU2GPMB-wRHsA=s48-c-k-c0x00ffffff-no-rj
UgzvYfb02RMlqHnwoIJ4AaABAg,0,vN30emwcNS4,Way more informative then the news,2022-02-04T20:03:14Z,Maurice Grier,https://yt3.ggpht.com/ytc/AKedOLRsM0bjuRQA9OdDOe3wUZ5wtab2Lsf3ZYT-ZOx5Kg=s48-c-k-c0x00ffffff-no-rj
Ugyqi-ieunE5vYxSCnx4AaABAg,0,vN30emwcNS4,im not really sure if i have it but i have friends at school who are both out of school because they had coronavirus and thye were at school yesterday and i was WITH them.,2022-02-04T18:14:42Z,rexrahka,https://yt3.ggpht.com/RKW22IxKf5Z2uvVov56jCZ3N7C_zcn3F0rMXX4QLVkIsFGjINUiXtLfA995kwrJ6cIfhFM_uJVQ=s48-c-k-c0x00ffffff-no-rj
UgzMPQa-GlASOax04DB4AaABAg,0,vN30emwcNS4,Here is a politically correct discussion that won’t get you canceled.,2022-02-03T19:55:57Z,Lance Arsenault,https://yt3.ggpht.com/ytc/AKedOLSLx_y4oZ43vmO7NGx2LclOdpYg7cDnDgaeZ4Dgvw=s48-c-k-c0x00ffffff-no-rj
UgynHGKNWOczxvedjeF4AaABAg,0,vN30emwcNS4,Why wasn’t the proactive approach adopted early on instead of placing faith in the vaccine?  The vaccines long term adverse health effects are starting to kick in.  We’re going to need the health effects of preventative measures more than ever.,2022-02-02T04:21:18Z,Dave Andrews,https://yt3.ggpht.com/ytc/AKedOLTrMhlUD7h0cCWJvboT6XEXbWFqOCMhTtXm5vJP=s48-c-k-c0x00ffffff-no-rj
UgxIUN5xneMXhaGhglx4AaABAg,0,vN30emwcNS4,"Dr. Seheult, it would be awesome if you went on the JRE to talk about the nutritional/health treatment aspects for Covid19.",2022-02-01T04:37:08Z,Patrick B,https://yt3.ggpht.com/ytc/AKedOLSetBW3fmQD55Rj3wvk0oNxMxHOX_1Ynmk5ft8iKw=s48-c-k-c0x00ffffff-no-rj
Ugz-UPvlehphokgzeIB4AaABAg,0,vN30emwcNS4,make sure your D doesn't have iodine cuz too much of iodine over 4-5 months will over activate your thyroid and cause you have to have a constant light cough for months,2022-01-31T03:53:41Z,Eddie Schneider,https://yt3.ggpht.com/ytc/AKedOLRW3fB8TOb8V75pjZoTuSsvCxjkG29yjcNZGvrB=s48-c-k-c0x00ffffff-no-rj
UgwXx_DFHo1WtIQVH7p4AaABAg,0,vN30emwcNS4,"Hey. You forgot to mention one powerful intervention that you can use before and when you get COVID -- unshine to make vitamin D, nitric oxide and intracellular melatonin. https://youtu.be/5YV_iKnzDRg",2022-01-30T18:24:47Z,Happy Pawn,https://yt3.ggpht.com/twzvOU2QvJgNw8WXOXFjTYT3zDa78zWH-p_pa9BiItcwXOIRVOCGhboRe_QePzOtktnVWhlx=s48-c-k-c0x00ffffff-no-rj
Ugxv6hQI0KPuaeqe2BR4AaABAg,0,vN30emwcNS4,quercetin,2022-01-30T06:05:21Z,Ben CyBer,https://yt3.ggpht.com/ytc/AKedOLTzxPL-Qc0yilBhHBTTaYATdFKgztOd3bsr5A=s48-c-k-c0x00ffffff-no-rj
Ugy3BUuBoefyWm4Haox4AaABAg,0,vN30emwcNS4,vitamin K2  +  D  +  magnesium,2022-01-30T06:04:09Z,Ben CyBer,https://yt3.ggpht.com/ytc/AKedOLTzxPL-Qc0yilBhHBTTaYATdFKgztOd3bsr5A=s48-c-k-c0x00ffffff-no-rj
UgylIKLRy43Si3SNpSB4AaABAg,0,vN30emwcNS4,This cuestión is for the doctor  l have a brother and he got the COV  he’s diabetic with type 2  they told.,2022-01-30T04:33:12Z,Teresa Smoth,https://yt3.ggpht.com/ytc/AKedOLQnWdP_KQNKKkyy_vcEGzAGuGVWp7jbPl1K1A=s48-c-k-c0x00ffffff-no-rj
Ugz1PXdIjN5m9NYD25l4AaABAg,0,vN30emwcNS4,Very helpful information. Thank you.,2022-01-29T15:22:20Z,Brenda B,https://yt3.ggpht.com/ytc/AKedOLQ5iVUM_gUZI-DqGLNBMz4tyPBE9WgL_LBOaA=s48-c-k-c0x00ffffff-no-rj
UgzrPGV-FV_DibSb2mN4AaABAg,0,vN30emwcNS4,Isn't it better to be taking Vitamin D on a daily basis? I hear that boluses aren't nearly as effective.,2022-01-29T12:40:45Z,You Don't Want To Know,https://yt3.ggpht.com/ytc/AKedOLTe3rNNx4jF_8ZklUR2tGgFXiM6tc4xLfSOHw=s48-c-k-c0x00ffffff-no-rj
UgwBITo2OxMthq29EP54AaABAg,0,vN30emwcNS4,I'm positive but thx for helping me 😉,2022-01-28T17:10:02Z,vortex crew 2,https://yt3.ggpht.com/MLPNdp9AGVeVz_T3uTYyI2ECJLVI0ydb_1As0y5wyw-IcbS42UPCerPoMlQuplBZpdIaDbiEN18=s48-c-k-c0x00ffffff-no-rj
UgxMQshgzqDafHzSdHh4AaABAg,0,vN30emwcNS4,"I got covid last sunday. Didn't get the vaccines. Here's how it's gone so far:

- There was chills and mild fever on the first day. It started with a feeling of nausea but I didn't vomit.
- The second day the fever had lowered but I welt tired and a bit achy.
- The third day the fever was gone and I was feeling pretty good, some runny nose and a bit of a cough.
- The fourth day was similar to the the day before but the cough got a bit worse over the evening.
- Now I'm on my fifth day and I feel otherwise fine but there's some chest congestion and there's a need to cough to clear it up. It gets a bit more congested when sleeping.

I have a pulse oximeter and the oxygen levels are great (99-98%) but pulse is a bit high (80-90). I hope the cough/congestion doesn't get too bad. I have a tendency of getting a nasty cough and a need of clearing up the lungs in the morning even with regular viruses, so I dunno if it's a good sign or not. In other hand this feels very typical respitory illness, but you never know if it gets worse.",2022-01-27T17:15:53Z,Moshugaani,https://yt3.ggpht.com/ytc/AKedOLTFU51Rn5crKVRUDyLT_Iw2uIM4jWyAr4EL1bIo=s48-c-k-c0x00ffffff-no-rj
UgwNNuFJu4iMqhjFMgt4AaABAg,0,vN30emwcNS4,I take vitamin C from Above All Health. Best Vit C formula with ingredients that support Vit C.,2022-01-27T05:06:45Z,Alex Jakovljevic,https://yt3.ggpht.com/ytc/AKedOLT1-gu5PkgK7VR14Xq2uhPFQPpjRJkQIqpvSSZI=s48-c-k-c0x00ffffff-no-rj
UgwtPg2OsTAjxyS5K5x4AaABAg,0,vN30emwcNS4,"I'm in Dubai, Got the ol' Ivermectin, Hydroxychloroquine, Benadryl & Lactoferrin with all the supplements & XClear nasal spray.  Please tell Herr Fauci that there are sane, civilized 1st world countries around this world.  Where U live, probably isn't one of them. All of this was over-the-counter.",2022-01-26T12:59:36Z,martin foss,https://yt3.ggpht.com/ytc/AKedOLTafDVz5S6bhCVGrYxeTdzivjrPV_lrsaJ7Iw=s48-c-k-c0x00ffffff-no-rj
UgyvsKGXplT_iWSPt_14AaABAg,0,vN30emwcNS4,yall helping a lot of ppl,2022-01-26T10:25:13Z,icrazyrakshith,https://yt3.ggpht.com/ytc/AKedOLQ3etSijeC6R7ZB9gf-nKW7q-4vcttLQV8IFs4o1w=s48-c-k-c0x00ffffff-no-rj
Ugzxv6X27cxk3lTkTUd4AaABAg,0,vN30emwcNS4,The fed’s just closed Florida‘s clinics giving these shots!! The FDA said they didn’t make a difference!!! Why is this??,2022-01-26T02:07:14Z,Laura Gahan,https://yt3.ggpht.com/ytc/AKedOLS5sj9bTL1J4OkE3mzXK8PdFtKzyX8L_kSt=s48-c-k-c0x00ffffff-no-rj
Ugy87bZsMMVTmKAw0_R4AaABAg,0,vN30emwcNS4,Stress and lack of sleep is another disease that plagues the working poor,2022-01-25T08:26:38Z,Trottle position Sensor,https://yt3.ggpht.com/ytc/AKedOLQKZeJZ596xN88T9II0tOCQufGKLtDZjNt05w=s48-c-k-c0x00ffffff-no-rj
UgygaFHQjQ-ewW5Xgul4AaABAg,0,vN30emwcNS4,"An additional preventive and symptoms severity reducing therapy is:
- Saline nasal douche
- Antiviral (Colloidal silver) nose spray 

A big part of the viral infection starts in the nose, makes sense to keep it clean and use antivirals at the source.",2022-01-25T06:56:09Z,Muuip,https://yt3.ggpht.com/ytc/AKedOLSQ_ASGbFRx3KEeXGYgDTcFG-pFkCIsxKyANg=s48-c-k-c0x00ffffff-no-rj
UgzTzh3IuqFu3-mnKJF4AaABAg,0,vN30emwcNS4,"It is amazing how the doctor did not mention vaccination as a way to minimize impact from Covid-19.  He mentioned mask wearing, social distancing, vitamin taking etc. etc. all the good things, but I am sure he purposely skipped asking to vaccinate yourself.  Vaccination has become such a political issue that even medical doctors are scared to promote certain aspects/solutions in Western Medicine!  When the scientists eradicated many deadly viruses like Small Pox, Polio etc., people believed in its benefits.  Due to some selfish politicians, this trust has been destroyed!
It is OK for people to run to the hospital to seek medical care when they are suffering from Covid-19, but it NOT OK to take the vaccine and prevent them from running to the hospital.  If you reject some medical solutions like the vaccinations, then you should reject ALL medical solutions and stay at home even when you cannot breath after getting Covid-19!!!",2022-01-25T00:28:28Z,Cricket Tennis,https://yt3.ggpht.com/ytc/AKedOLRw4kSgqEqfBzoU5U3REApZLNjkpldsxvZW-Q=s48-c-k-c0x00ffffff-no-rj
UgzTzh3IuqFu3-mnKJF4AaABAg.9Xb0OdFVsR19XcirUWVOdI,UgzTzh3IuqFu3-mnKJF4AaABAg,vN30emwcNS4,I think this was recorded in Jan of 2021 before the vaccination was available. All of the advice that is given is good though.,2022-01-25T16:24:59Z,Patty Bishop,https://yt3.ggpht.com/ytc/AKedOLQ_1OQREBQY4rMj6zN61vk9kwvG2LrpttPfK19z=s48-c-k-c0x00ffffff-no-rj
Ugw06npg1NDA-Fgx3gZ4AaABAg,0,vN30emwcNS4,An absorption question: for fat-soluble vitamins how much fat is needed/enough for the optimal absorption please?,2022-01-24T22:03:33Z,Gennady Shenker,https://yt3.ggpht.com/ytc/AKedOLRY_B2E7OO6zo2chKltn6_SyhrxswX4zrBCZlng=s48-c-k-c0x00ffffff-no-rj
UgzFdjl3nrNb0zINNz54AaABAg,0,vN30emwcNS4,"If you have Covid19 virus should you sleep on your stomach, does it matter?",2022-01-24T21:17:38Z,Laura Gaulin,https://yt3.ggpht.com/ytc/AKedOLRjWxDyeB8Ry3JilaH-toiC-GClD3JJbWyXRQ=s48-c-k-c0x00ffffff-no-rj
UgwG9bdV5sARRRqjzcV4AaABAg,0,vN30emwcNS4,"Are the daily doses similar for children and infants, for vitamin D, zinc and quercetin? Please mention this when you discuss it. Thank you for your amazing work!",2022-01-24T21:10:13Z,A A,https://yt3.ggpht.com/ytc/AKedOLToy-LdZgCtMYt55tMNJEnO4pYyZZ1sSq01nOuzyw=s48-c-k-c0x00ffffff-no-rj
Ugw0t0hEp06Vjaw0OM54AaABAg,0,vN30emwcNS4,"What if you are a nite owl, from youth impossible without massive meds go to sleep before 3-4am.  Its 4:31am here atm and and feels like bout 10pm internally.",2022-01-24T12:29:56Z,MIchael Goven MIller,https://yt3.ggpht.com/ytc/AKedOLTxVmtV8nr_mCIa4dROPKTmrlbi0EYYe4N5IA=s48-c-k-c0x00ffffff-no-rj
UgyMePkghakQM77X-xR4AaABAg,0,vN30emwcNS4,D3 or reg vit d  thank you for ur report doctor,2022-01-24T05:43:59Z,Kelly Arehart,https://yt3.ggpht.com/ytc/AKedOLSZq5FTZKUdj5rnHJqBtuZBchZy_-6kpoZA0wuXHg=s48-c-k-c0x00ffffff-no-rj
UgyMePkghakQM77X-xR4AaABAg.9X_-hj7PraS9XbIF7PrM-U,UgyMePkghakQM77X-xR4AaABAg,vN30emwcNS4,d3 is best,2022-01-25T03:04:27Z,Ricky Teezy,https://yt3.ggpht.com/ytc/AKedOLTrAs65sBknWJwDCIGGXt2FrIoqMyl3Y9IxLtm6=s48-c-k-c0x00ffffff-no-rj
UgyJ-a2JIk-RA2RgSdd4AaABAg,0,vN30emwcNS4,"I recently from my alpha experience found potassium tissue salts routine should be quickly applied, then with a plan for long term vitamin B12 supplementation...!",2022-01-23T23:20:05Z,Dragan Lalic,https://yt3.ggpht.com/ytc/AKedOLQCNM4AtBbCEDXoVcgGVZgQNKhRJz4Ccb64YYrFpQ=s48-c-k-c0x00ffffff-no-rj
